id_origem;id_destino;quantidade_viagens_diarias;id_tipo
165;312;0;1
165;313;0;1
165;314;0;1
165;315;0;1
165;316;0;1
165;317;0;1
165;318;0;1
165;319;0;1
165;320;0;1
165;321;0;1
165;322;0;1
165;323;0;1
165;324;0;1
165;325;0;1
165;326;0;1
165;327;0;1
165;328;0;1
165;329;0;1
165;330;0;1
165;331;0;1
165;332;0;1
165;333;0;1
165;334;0;1
165;335;0;1
165;336;0;1
165;337;0;1
165;338;0;1
165;339;0;1
165;340;0;1
165;341;0;1
165;342;0;1
165;343;0;1
166;1;313;1
166;2;0;1
166;3;232;1
166;4;838;1
166;5;84;1
166;6;148;1
166;7;0;1
166;8;0;1
166;9;0;1
166;10;390;1
166;11;0;1
166;12;366;1
166;13;651;1
166;14;0;1
166;15;0;1
166;16;350;1
166;17;49;1
166;18;0;1
166;19;0;1
166;20;0;1
166;21;0;1
166;22;145;1
166;23;184;1
166;24;0;1
166;25;0;1
166;26;0;1
166;27;0;1
166;28;0;1
166;29;0;1
166;30;0;1
166;31;368;1
166;32;0;1
166;33;0;1
166;34;0;1
166;35;0;1
166;36;128;1
166;37;0;1
166;38;0;1
166;39;767;1
166;40;156;1
166;41;745;1
166;42;128;1
166;43;416;1
166;44;0;1
166;45;0;1
166;46;0;1
166;47;0;1
166;48;0;1
166;49;186;1
166;50;0;1
166;51;0;1
166;52;0;1
166;53;0;1
166;54;0;1
166;55;0;1
166;56;0;1
166;57;0;1
166;58;0;1
166;59;0;1
166;60;0;1
166;61;0;1
166;62;0;1
166;63;0;1
166;64;0;1
166;65;0;1
166;66;0;1
166;67;0;1
166;68;0;1
166;69;210;1
166;70;0;1
166;71;0;1
166;72;0;1
166;73;0;1
166;74;0;1
166;75;371;1
166;76;0;1
166;77;313;1
166;78;0;1
166;79;0;1
166;80;0;1
166;81;0;1
166;82;655;1
166;83;0;1
166;84;0;1
166;85;0;1
166;86;0;1
166;87;58;1
166;88;0;1
166;89;0;1
166;90;0;1
166;91;0;1
166;92;0;1
166;93;770;1
166;94;0;1
166;95;0;1
166;96;0;1
166;97;36;1
166;98;0;1
166;99;0;1
166;100;0;1
166;101;0;1
166;102;0;1
166;103;0;1
166;104;0;1
166;105;0;1
166;106;0;1
166;107;0;1
166;108;0;1
166;109;0;1
166;110;0;1
166;111;0;1
166;112;0;1
166;113;0;1
166;114;0;1
166;115;0;1
166;116;0;1
166;117;0;1
166;118;0;1
166;119;0;1
166;120;0;1
166;121;0;1
166;122;0;1
166;123;0;1
166;124;0;1
166;125;0;1
166;126;0;1
166;127;0;1
166;128;21;1
166;129;0;1
166;130;0;1
166;131;0;1
166;132;0;1
166;133;0;1
166;134;0;1
166;135;0;1
166;136;0;1
166;137;0;1
166;138;0;1
166;139;0;1
166;140;416;1
166;141;0;1
166;142;0;1
166;143;0;1
166;144;0;1
166;145;0;1
166;146;0;1
166;147;345;1
166;148;0;1
166;149;0;1
166;150;0;1
166;151;982;1
166;152;0;1
166;153;0;1
166;154;0;1
166;155;0;1
166;156;0;1
166;157;0;1
166;158;0;1
166;159;0;1
166;160;0;1
166;161;194;1
166;162;0;1
166;163;0;1
166;164;0;1
166;165;0;1
166;166;2438;1
166;167;0;1
166;168;336;1
166;169;164;1
166;170;397;1
166;171;269;1
166;172;878;1
166;173;163;1
166;174;0;1
166;175;0;1
166;176;0;1
166;177;54;1
166;178;0;1
166;179;0;1
166;180;443;1
166;181;0;1
166;182;0;1
166;183;0;1
166;184;192;1
166;185;210;1
166;186;42;1
166;187;421;1
166;188;466;1
166;189;0;1
166;190;0;1
166;191;84;1
166;192;438;1
166;193;0;1
166;194;0;1
166;195;0;1
166;196;0;1
166;197;0;1
166;198;629;1
166;199;0;1
166;200;525;1
166;201;0;1
166;202;0;1
166;203;219;1
166;204;0;1
166;205;0;1
166;206;0;1
166;207;0;1
166;208;506;1
166;209;643;1
166;210;1047;1
166;211;242;1
166;212;0;1
166;213;1108;1
166;214;0;1
166;215;607;1
166;216;0;1
166;217;493;1
166;218;724;1
166;219;169;1
166;220;592;1
166;221;253;1
166;222;558;1
166;223;0;1
166;224;0;1
166;225;0;1
166;226;406;1
166;227;0;1
166;228;0;1
166;229;539;1
166;230;414;1
166;231;0;1
166;232;0;1
166;233;362;1
166;234;371;1
166;235;0;1
166;236;0;1
166;237;0;1
166;238;0;1
166;239;0;1
166;240;0;1
166;241;0;1
166;242;454;1
166;243;0;1
166;244;0;1
166;245;0;1
166;246;0;1
166;247;2931;1
166;248;0;1
166;249;0;1
166;250;0;1
166;251;0;1
166;252;328;1
166;253;0;1
166;254;0;1
166;255;0;1
166;256;146;1
166;257;0;1
166;258;0;1
166;259;0;1
166;260;0;1
166;261;0;1
166;262;0;1
166;263;1061;1
166;264;0;1
166;265;0;1
166;266;0;1
166;267;0;1
166;268;0;1
166;269;0;1
166;270;0;1
166;271;0;1
166;272;0;1
166;273;0;1
166;274;0;1
166;275;0;1
166;276;0;1
166;277;0;1
166;278;214;1
166;279;0;1
166;280;0;1
166;281;0;1
166;282;0;1
166;283;0;1
166;284;0;1
166;285;0;1
166;286;0;1
166;287;0;1
166;288;0;1
166;289;0;1
166;290;0;1
166;291;0;1
166;292;0;1
166;293;0;1
166;294;0;1
166;295;0;1
166;296;0;1
166;297;0;1
166;298;0;1
166;299;0;1
166;300;0;1
166;301;0;1
166;302;0;1
166;303;0;1
166;304;0;1
166;305;0;1
166;306;0;1
166;307;0;1
166;308;0;1
166;309;0;1
166;310;0;1
166;311;549;1
166;312;0;1
166;313;0;1
166;314;0;1
166;315;0;1
166;316;0;1
166;317;0;1
166;318;0;1
166;319;0;1
166;320;14;1
166;321;0;1
166;322;0;1
166;323;0;1
166;324;0;1
166;325;0;1
166;326;0;1
166;327;0;1
166;328;186;1
166;329;0;1
166;330;0;1
166;331;0;1
166;332;0;1
166;333;0;1
166;334;0;1
166;335;0;1
166;336;0;1
166;337;0;1
166;338;0;1
166;339;0;1
166;340;0;1
166;341;0;1
166;342;0;1
166;343;0;1
167;1;293;1
167;2;38;1
167;3;110;1
167;4;0;1
167;5;111;1
167;6;0;1
167;7;0;1
167;8;0;1
167;9;0;1
167;10;59;1
167;11;44;1
167;12;0;1
167;13;0;1
167;14;0;1
167;15;0;1
167;16;505;1
167;17;97;1
167;18;0;1
167;19;0;1
167;20;0;1
167;21;179;1
167;22;146;1
167;23;0;1
167;24;0;1
167;25;0;1
167;26;0;1
167;27;0;1
167;28;0;1
167;29;0;1
167;30;0;1
167;31;82;1
167;32;110;1
167;33;0;1
167;34;0;1
167;35;0;1
167;36;92;1
167;37;0;1
167;38;0;1
167;39;444;1
167;40;73;1
167;41;59;1
167;42;274;1
167;43;698;1
167;44;0;1
167;45;169;1
167;46;0;1
167;47;0;1
167;48;349;1
167;49;0;1
167;50;0;1
167;51;0;1
167;52;0;1
167;53;0;1
167;54;89;1
167;55;0;1
167;56;0;1
167;57;0;1
167;58;0;1
167;59;0;1
167;60;0;1
167;61;0;1
167;62;0;1
167;63;296;1
167;64;320;1
167;65;0;1
167;66;0;1
167;67;0;1
167;68;0;1
167;69;0;1
167;70;0;1
167;71;0;1
167;72;0;1
167;73;0;1
167;74;0;1
167;75;0;1
167;76;0;1
167;77;0;1
167;78;0;1
167;79;0;1
167;80;0;1
167;81;0;1
167;82;37;1
167;83;191;1
167;84;9;1
167;85;0;1
167;86;0;1
167;87;0;1
167;88;0;1
167;89;0;1
167;90;68;1
167;91;54;1
167;92;0;1
167;93;48;1
167;94;39;1
167;95;0;1
167;96;0;1
167;97;0;1
167;98;0;1
167;99;0;1
167;100;0;1
167;101;0;1
167;102;0;1
167;103;0;1
167;104;0;1
167;105;0;1
167;106;0;1
167;107;0;1
167;108;0;1
167;109;845;1
167;110;0;1
167;111;0;1
167;112;0;1
167;113;0;1
167;114;0;1
167;115;0;1
167;116;744;1
167;117;1250;1
167;118;0;1
167;119;0;1
167;120;0;1
167;121;0;1
167;122;733;1
167;123;0;1
167;124;0;1
167;125;0;1
167;126;0;1
167;127;0;1
167;128;0;1
167;129;0;1
167;130;31;1
167;131;32;1
167;132;0;1
167;133;0;1
167;134;0;1
167;135;0;1
167;136;0;1
167;137;0;1
167;138;0;1
167;139;0;1
167;140;0;1
167;141;0;1
167;142;0;1
167;143;0;1
167;144;0;1
167;145;0;1
167;146;0;1
167;147;0;1
167;148;0;1
167;149;0;1
167;150;0;1
167;151;0;1
167;152;197;1
167;153;0;1
167;154;0;1
167;155;0;1
167;156;0;1
167;157;184;1
167;158;0;1
167;159;385;1
167;160;904;1
167;161;343;1
167;162;259;1
167;163;0;1
167;164;0;1
167;165;0;1
167;166;0;1
167;167;198;1
167;168;0;1
167;169;916;1
167;170;553;1
167;171;234;1
167;172;248;1
167;173;0;1
167;174;0;1
167;175;0;1
167;176;802;1
167;177;117;1
167;178;0;1
167;179;0;1
167;180;0;1
167;181;1018;1
167;182;602;1
167;183;0;1
167;184;867;1
167;185;339;1
167;186;0;1
167;187;0;1
167;188;0;1
167;189;672;1
167;190;0;1
167;191;0;1
167;192;0;1
167;193;0;1
167;194;0;1
167;195;463;1
167;196;0;1
167;197;0;1
167;198;320;1
167;199;923;1
167;200;172;1
167;201;689;1
167;202;2395;1
167;203;505;1
167;204;1269;1
167;205;0;1
167;206;353;1
167;207;685;1
167;208;1811;1
167;209;629;1
167;210;897;1
167;211;0;1
167;212;1293;1
167;213;603;1
167;214;80;1
167;215;0;1
167;216;0;1
167;217;0;1
167;218;97;1
167;219;479;1
167;220;586;1
167;221;0;1
167;222;232;1
167;223;461;1
167;224;0;1
167;225;477;1
167;226;268;1
167;227;897;1
167;228;191;1
167;229;1252;1
167;230;1821;1
167;231;494;1
167;232;0;1
167;233;441;1
167;234;0;1
167;235;0;1
167;236;0;1
167;237;193;1
167;238;0;1
167;239;0;1
167;240;221;1
167;241;0;1
167;242;0;1
167;243;0;1
167;244;0;1
167;245;159;1
167;246;0;1
167;247;0;1
167;248;0;1
167;249;0;1
167;250;0;1
167;251;0;1
167;252;0;1
167;253;0;1
167;254;0;1
167;255;0;1
167;256;0;1
167;257;0;1
167;258;0;1
167;259;0;1
167;260;626;1
167;261;0;1
167;262;1803;1
167;263;0;1
167;264;389;1
167;265;519;1
167;266;249;1
167;267;0;1
167;268;0;1
167;269;0;1
167;270;0;1
167;271;0;1
167;272;0;1
167;273;0;1
167;274;0;1
167;275;0;1
167;276;0;1
167;277;0;1
167;278;0;1
167;279;0;1
167;280;0;1
167;281;0;1
167;282;0;1
167;283;0;1
167;284;0;1
167;285;0;1
167;286;103;1
167;287;0;1
167;288;0;1
167;289;0;1
167;290;0;1
167;291;0;1
167;292;0;1
167;293;0;1
167;294;0;1
167;295;0;1
167;296;0;1
167;297;0;1
167;298;0;1
167;299;0;1
167;300;0;1
167;301;0;1
167;302;0;1
167;303;0;1
167;304;0;1
167;305;0;1
167;306;0;1
167;307;2090;1
167;308;0;1
167;309;0;1
167;310;0;1
167;311;0;1
167;312;0;1
167;313;0;1
167;314;0;1
167;315;0;1
167;316;0;1
167;317;0;1
167;318;0;1
167;319;0;1
167;320;0;1
167;321;0;1
167;322;0;1
167;323;0;1
167;324;0;1
167;325;0;1
167;326;0;1
167;327;0;1
167;328;0;1
167;329;0;1
167;330;0;1
167;331;0;1
167;332;0;1
167;333;0;1
167;334;0;1
167;335;0;1
167;336;0;1
167;337;0;1
167;338;0;1
167;339;0;1
167;340;0;1
167;341;0;1
167;342;0;1
167;343;0;1
168;1;365;1
168;2;300;1
168;3;0;1
168;4;0;1
168;5;0;1
168;6;0;1
168;7;0;1
168;8;0;1
168;9;0;1
168;10;0;1
168;11;0;1
168;12;0;1
168;13;4;1
168;14;0;1
168;15;103;1
168;16;288;1
168;17;0;1
168;18;0;1
168;19;0;1
168;20;212;1
168;21;0;1
168;22;0;1
168;23;489;1
168;24;0;1
168;25;0;1
168;26;0;1
168;27;221;1
168;28;179;1
168;29;115;1
168;30;207;1
168;31;620;1
168;32;0;1
168;33;0;1
168;34;0;1
168;35;0;1
168;36;0;1
168;37;0;1
168;38;0;1
168;39;1265;1
168;40;69;1
168;41;538;1
168;42;151;1
168;43;651;1
168;44;2465;1
168;45;0;1
168;46;0;1
168;47;0;1
168;48;311;1
168;49;0;1
168;50;0;1
168;51;0;1
168;52;0;1
168;53;0;1
168;54;0;1
168;55;0;1
168;56;0;1
168;57;0;1
168;58;0;1
168;59;0;1
168;60;0;1
168;61;0;1
168;62;0;1
168;63;0;1
168;64;150;1
168;65;0;1
168;66;207;1
168;67;0;1
168;68;0;1
168;69;0;1
168;70;143;1
168;71;0;1
168;72;0;1
168;73;463;1
168;74;470;1
168;75;0;1
168;76;0;1
168;77;0;1
168;78;352;1
168;79;0;1
168;80;40;1
168;81;115;1
168;82;0;1
168;83;0;1
168;84;0;1
168;85;0;1
168;86;0;1
168;87;0;1
168;88;0;1
168;89;0;1
168;90;0;1
168;91;431;1
168;92;283;1
168;93;0;1
168;94;0;1
168;95;0;1
168;96;21;1
168;97;0;1
168;98;0;1
168;99;0;1
168;100;0;1
168;101;0;1
168;102;0;1
168;103;0;1
168;104;0;1
168;105;0;1
168;106;0;1
168;107;0;1
168;108;0;1
168;109;0;1
168;110;0;1
168;111;0;1
168;112;0;1
168;113;0;1
168;114;0;1
168;115;0;1
168;116;0;1
168;117;0;1
168;118;0;1
168;119;0;1
168;120;0;1
168;121;0;1
168;122;0;1
168;123;0;1
168;124;0;1
168;125;0;1
168;126;0;1
168;127;0;1
168;128;0;1
168;129;0;1
168;130;0;1
168;131;0;1
168;132;0;1
168;133;0;1
168;134;0;1
168;135;0;1
168;136;0;1
168;137;0;1
168;138;0;1
168;139;0;1
168;140;0;1
168;141;0;1
168;142;668;1
168;143;0;1
168;144;0;1
168;145;0;1
168;146;0;1
168;147;0;1
168;148;0;1
168;149;0;1
168;150;0;1
168;151;0;1
168;152;0;1
168;153;0;1
168;154;0;1
168;155;0;1
168;156;0;1
168;157;0;1
168;158;0;1
168;159;947;1
168;160;0;1
168;161;1072;1
168;162;0;1
168;163;0;1
168;164;0;1
168;165;49;1
168;166;336;1
168;167;0;1
168;168;2363;1
168;169;1154;1
168;170;431;1
168;171;0;1
168;172;0;1
168;173;200;1
168;174;892;1
168;175;0;1
168;176;799;1
168;177;253;1
168;178;0;1
168;179;0;1
168;180;1465;1
168;181;0;1
168;182;569;1
168;183;732;1
168;184;0;1
168;185;0;1
168;186;103;1
168;187;0;1
168;188;0;1
168;189;0;1
168;190;0;1
168;191;0;1
168;192;0;1
168;193;0;1
168;194;113;1
168;195;251;1
168;196;113;1
168;197;151;1
168;198;0;1
168;199;0;1
168;200;0;1
168;201;1390;1
168;202;285;1
168;203;307;1
168;204;0;1
168;205;498;1
168;206;0;1
168;207;0;1
168;208;276;1
168;209;645;1
168;210;206;1
168;211;0;1
168;212;461;1
168;213;350;1
168;214;0;1
168;215;537;1
168;216;0;1
168;217;284;1
168;218;0;1
168;219;542;1
168;220;407;1
168;221;0;1
168;222;283;1
168;223;0;1
168;224;0;1
168;225;319;1
168;226;428;1
168;227;2204;1
168;228;0;1
168;229;0;1
168;230;0;1
168;231;0;1
168;232;282;1
168;233;227;1
168;234;0;1
168;235;0;1
168;236;0;1
168;237;0;1
168;238;0;1
168;239;0;1
168;240;0;1
168;241;0;1
168;242;0;1
168;243;0;1
168;244;0;1
168;245;0;1
168;246;0;1
168;247;0;1
168;248;0;1
168;249;0;1
168;250;0;1
168;251;0;1
168;252;0;1
168;253;0;1
168;254;0;1
168;255;0;1
168;256;189;1
168;257;1764;1
168;258;0;1
168;259;0;1
168;260;0;1
168;261;287;1
168;262;0;1
168;263;0;1
168;264;0;1
168;265;104;1
168;266;0;1
168;267;0;1
168;268;0;1
168;269;0;1
168;270;0;1
168;271;0;1
168;272;0;1
168;273;0;1
168;274;0;1
168;275;0;1
168;276;0;1
168;277;0;1
168;278;0;1
168;279;0;1
168;280;0;1
168;281;0;1
168;282;0;1
168;283;0;1
168;284;0;1
168;285;0;1
168;286;0;1
168;287;0;1
168;288;0;1
168;289;0;1
168;290;0;1
168;291;0;1
168;292;0;1
168;293;0;1
168;294;0;1
168;295;0;1
168;296;0;1
168;297;0;1
168;298;0;1
168;299;0;1
168;300;0;1
168;301;0;1
168;302;143;1
168;303;143;1
168;304;0;1
168;305;0;1
168;306;0;1
168;307;0;1
168;308;0;1
168;309;0;1
168;310;0;1
168;311;0;1
168;312;0;1
168;313;0;1
168;314;0;1
168;315;0;1
168;316;0;1
168;317;0;1
168;318;0;1
168;319;0;1
168;320;0;1
168;321;0;1
168;322;0;1
168;323;0;1
168;324;0;1
168;325;0;1
168;326;0;1
168;327;0;1
168;328;0;1
168;329;0;1
168;330;0;1
168;331;0;1
168;332;0;1
168;333;0;1
168;334;0;1
168;335;0;1
168;336;0;1
168;337;0;1
168;338;0;1
168;339;0;1
168;340;0;1
168;341;0;1
168;342;0;1
168;343;0;1
169;1;0;1
169;2;0;1
169;3;0;1
169;4;585;1
169;5;0;1
169;6;0;1
169;7;0;1
169;8;0;1
169;9;0;1
169;10;0;1
169;11;35;1
169;12;0;1
169;13;0;1
169;14;0;1
169;15;189;1
169;16;183;1
169;17;35;1
169;18;437;1
169;19;0;1
169;20;0;1
169;21;0;1
169;22;0;1
169;23;0;1
169;24;199;1
169;25;0;1
169;26;0;1
169;27;0;1
169;28;0;1
169;29;0;1
169;30;0;1
169;31;0;1
169;32;0;1
169;33;0;1
169;34;28;1
169;35;230;1
169;36;0;1
169;37;0;1
169;38;0;1
169;39;113;1
169;40;63;1
169;41;239;1
169;42;0;1
169;43;69;1
169;44;0;1
169;45;460;1
169;46;0;1
169;47;0;1
169;48;762;1
169;49;0;1
169;50;0;1
169;51;0;1
169;52;0;1
169;53;0;1
169;54;0;1
169;55;661;1
169;56;0;1
169;57;0;1
169;58;0;1
169;59;0;1
169;60;0;1
169;61;0;1
169;62;0;1
169;63;0;1
169;64;0;1
169;65;0;1
169;66;0;1
169;67;0;1
169;68;0;1
169;69;0;1
169;70;0;1
169;71;0;1
169;72;0;1
169;73;107;1
169;74;0;1
169;75;0;1
169;76;0;1
169;77;0;1
169;78;0;1
169;79;0;1
169;80;0;1
169;81;0;1
169;82;52;1
169;83;0;1
169;84;0;1
169;85;0;1
169;86;0;1
169;87;0;1
169;88;0;1
169;89;0;1
169;90;0;1
169;91;1204;1
169;92;0;1
169;93;0;1
169;94;0;1
169;95;0;1
169;96;0;1
169;97;0;1
169;98;0;1
169;99;0;1
169;100;0;1
169;101;0;1
169;102;0;1
169;103;0;1
169;104;0;1
169;105;0;1
169;106;0;1
169;107;0;1
169;108;0;1
169;109;0;1
169;110;0;1
169;111;0;1
169;112;0;1
169;113;0;1
169;114;0;1
169;115;0;1
169;116;0;1
169;117;0;1
169;118;0;1
169;119;0;1
169;120;0;1
169;121;0;1
169;122;0;1
169;123;0;1
169;124;0;1
169;125;0;1
169;126;0;1
169;127;0;1
169;128;0;1
169;129;0;1
169;130;0;1
169;131;0;1
169;132;0;1
169;133;0;1
169;134;0;1
169;135;0;1
169;136;0;1
169;137;0;1
169;138;0;1
169;139;0;1
169;140;0;1
169;141;0;1
169;142;0;1
169;143;0;1
169;144;0;1
169;145;0;1
169;146;0;1
169;147;0;1
169;148;0;1
169;149;0;1
169;150;0;1
169;151;0;1
169;152;0;1
169;153;0;1
169;154;0;1
169;155;0;1
169;156;0;1
169;157;0;1
169;158;0;1
169;159;0;1
169;160;0;1
169;161;0;1
169;162;0;1
169;163;0;1
169;164;0;1
169;165;0;1
169;166;399;1
169;167;0;1
169;168;1154;1
169;169;1231;1
169;170;3613;1
169;171;1649;1
169;172;209;1
169;173;437;1
169;174;0;1
169;175;0;1
169;176;0;1
169;177;54;1
169;178;177;1
169;179;0;1
169;180;349;1
169;181;549;1
169;182;0;1
169;183;0;1
169;184;515;1
169;185;0;1
169;186;0;1
169;187;701;1
169;188;0;1
169;189;897;1
169;190;781;1
169;191;0;1
169;192;195;1
169;193;308;1
169;194;241;1
169;195;278;1
169;196;0;1
169;197;0;1
169;198;1750;1
169;199;525;1
169;200;0;1
169;201;1869;1
169;202;669;1
169;203;0;1
169;204;0;1
169;205;367;1
169;206;174;1
169;207;457;1
169;208;0;1
169;209;2291;1
169;210;731;1
169;211;1126;1
169;212;456;1
169;213;722;1
169;214;559;1
169;215;0;1
169;216;291;1
169;217;0;1
169;218;2149;1
169;219;194;1
169;220;697;1
169;221;109;1
169;222;0;1
169;223;567;1
169;224;0;1
169;225;91;1
169;226;0;1
169;227;1671;1
169;228;0;1
169;229;0;1
169;230;0;1
169;231;0;1
169;232;708;1
169;233;0;1
169;234;0;1
169;235;0;1
169;236;0;1
169;237;0;1
169;238;0;1
169;239;1609;1
169;240;0;1
169;241;401;1
169;242;0;1
169;243;0;1
169;244;0;1
169;245;0;1
169;246;0;1
169;247;0;1
169;248;0;1
169;249;0;1
169;250;0;1
169;251;0;1
169;252;0;1
169;253;0;1
169;254;0;1
169;255;0;1
169;256;0;1
169;257;0;1
169;258;611;1
169;259;0;1
169;260;0;1
169;261;0;1
169;262;0;1
169;263;0;1
169;264;0;1
169;265;0;1
169;266;282;1
169;267;414;1
169;268;0;1
169;269;0;1
169;270;0;1
169;271;0;1
169;272;0;1
169;273;0;1
169;274;272;1
169;275;0;1
169;276;1449;1
169;277;0;1
169;278;0;1
169;279;0;1
169;280;0;1
169;281;0;1
169;282;0;1
169;283;0;1
169;284;0;1
169;285;0;1
169;286;0;1
169;287;0;1
169;288;0;1
169;289;0;1
169;290;0;1
169;291;639;1
169;292;0;1
169;293;0;1
169;294;0;1
169;295;0;1
169;296;0;1
169;297;0;1
169;298;0;1
169;299;0;1
169;300;0;1
169;301;0;1
169;302;142;1
169;303;0;1
169;304;0;1
169;305;0;1
169;306;0;1
169;307;0;1
169;308;0;1
169;309;0;1
169;310;0;1
169;311;0;1
169;312;0;1
169;313;0;1
169;314;0;1
169;315;0;1
169;316;0;1
169;317;0;1
169;318;263;1
169;319;0;1
169;320;0;1
169;321;0;1
169;322;0;1
169;323;0;1
169;324;0;1
169;325;0;1
169;326;0;1
169;327;0;1
169;328;0;1
169;329;0;1
169;330;0;1
169;331;0;1
169;332;0;1
169;333;0;1
169;334;0;1
169;335;0;1
169;336;0;1
169;337;0;1
169;338;0;1
169;339;0;1
169;340;0;1
169;341;0;1
169;342;0;1
169;343;0;1
170;1;937;1
170;2;0;1
170;3;0;1
170;4;0;1
170;5;0;1
170;6;427;1
170;7;0;1
170;8;0;1
170;9;0;1
170;10;0;1
170;11;0;1
170;12;543;1
170;13;0;1
170;14;207;1
170;15;0;1
170;16;310;1
170;17;0;1
170;18;0;1
170;19;0;1
170;20;0;1
170;21;157;1
170;22;188;1
170;23;0;1
170;24;387;1
170;25;0;1
170;26;80;1
170;27;0;1
170;28;0;1
170;29;0;1
170;30;0;1
170;31;251;1
170;32;31;1
170;33;0;1
170;34;0;1
170;35;0;1
170;36;0;1
170;37;28;1
170;38;0;1
170;39;60;1
170;40;19;1
170;41;611;1
170;42;0;1
170;43;0;1
170;44;0;1
170;45;0;1
170;46;0;1
170;47;0;1
170;48;0;1
170;49;0;1
170;50;0;1
170;51;0;1
170;52;0;1
170;53;0;1
170;54;0;1
170;55;240;1
170;56;0;1
170;57;0;1
170;58;0;1
170;59;0;1
170;60;0;1
170;61;0;1
170;62;0;1
170;63;0;1
170;64;0;1
170;65;0;1
170;66;0;1
170;67;0;1
170;68;0;1
170;69;460;1
170;70;0;1
170;71;0;1
170;72;0;1
170;73;0;1
170;74;0;1
170;75;0;1
170;76;0;1
170;77;0;1
170;78;0;1
170;79;0;1
170;80;0;1
170;81;0;1
170;82;0;1
170;83;0;1
170;84;0;1
170;85;0;1
170;86;0;1
170;87;0;1
170;88;0;1
170;89;0;1
170;90;0;1
170;91;149;1
170;92;0;1
170;93;0;1
170;94;0;1
170;95;0;1
170;96;0;1
170;97;0;1
170;98;0;1
170;99;0;1
170;100;0;1
170;101;0;1
170;102;0;1
170;103;0;1
170;104;0;1
170;105;0;1
170;106;0;1
170;107;0;1
170;108;0;1
170;109;0;1
170;110;0;1
170;111;0;1
170;112;0;1
170;113;0;1
170;114;0;1
170;115;0;1
170;116;0;1
170;117;0;1
170;118;0;1
170;119;0;1
170;120;0;1
170;121;0;1
170;122;0;1
170;123;0;1
170;124;0;1
170;125;0;1
170;126;0;1
170;127;0;1
170;128;0;1
170;129;0;1
170;130;0;1
170;131;0;1
170;132;0;1
170;133;0;1
170;134;74;1
170;135;0;1
170;136;0;1
170;137;0;1
170;138;0;1
170;139;0;1
170;140;0;1
170;141;0;1
170;142;0;1
170;143;0;1
170;144;0;1
170;145;0;1
170;146;0;1
170;147;0;1
170;148;0;1
170;149;0;1
170;150;0;1
170;151;0;1
170;152;0;1
170;153;0;1
170;154;0;1
170;155;232;1
170;156;0;1
170;157;0;1
170;158;0;1
170;159;0;1
170;160;0;1
170;161;206;1
170;162;0;1
170;163;414;1
170;164;0;1
170;165;0;1
170;166;397;1
170;167;553;1
170;168;431;1
170;169;4319;1
170;170;4936;1
170;171;477;1
170;172;120;1
170;173;542;1
170;174;4848;1
170;175;457;1
170;176;1680;1
170;177;1437;1
170;178;0;1
170;179;0;1
170;180;3520;1
170;181;450;1
170;182;0;1
170;183;1914;1
170;184;0;1
170;185;0;1
170;186;0;1
170;187;0;1
170;188;472;1
170;189;0;1
170;190;748;1
170;191;0;1
170;192;0;1
170;193;356;1
170;194;0;1
170;195;101;1
170;196;0;1
170;197;0;1
170;198;458;1
170;199;0;1
170;200;166;1
170;201;552;1
170;202;412;1
170;203;0;1
170;204;0;1
170;205;543;1
170;206;0;1
170;207;0;1
170;208;408;1
170;209;0;1
170;210;345;1
170;211;0;1
170;212;0;1
170;213;857;1
170;214;1159;1
170;215;280;1
170;216;1166;1
170;217;0;1
170;218;1585;1
170;219;576;1
170;220;0;1
170;221;266;1
170;222;251;1
170;223;0;1
170;224;0;1
170;225;256;1
170;226;0;1
170;227;0;1
170;228;0;1
170;229;0;1
170;230;0;1
170;231;0;1
170;232;374;1
170;233;0;1
170;234;0;1
170;235;0;1
170;236;0;1
170;237;0;1
170;238;0;1
170;239;0;1
170;240;0;1
170;241;0;1
170;242;103;1
170;243;0;1
170;244;0;1
170;245;0;1
170;246;0;1
170;247;0;1
170;248;0;1
170;249;0;1
170;250;0;1
170;251;0;1
170;252;0;1
170;253;0;1
170;254;0;1
170;255;0;1
170;256;0;1
170;257;0;1
170;258;0;1
170;259;0;1
170;260;0;1
170;261;175;1
170;262;0;1
170;263;476;1
170;264;0;1
170;265;0;1
170;266;127;1
170;267;0;1
170;268;0;1
170;269;0;1
170;270;0;1
170;271;0;1
170;272;0;1
170;273;0;1
170;274;0;1
170;275;239;1
170;276;0;1
170;277;0;1
170;278;0;1
170;279;0;1
170;280;0;1
170;281;0;1
170;282;0;1
170;283;0;1
170;284;0;1
170;285;0;1
170;286;0;1
170;287;0;1
170;288;0;1
170;289;0;1
170;290;0;1
170;291;0;1
170;292;0;1
170;293;0;1
170;294;0;1
170;295;0;1
170;296;0;1
170;297;0;1
170;298;0;1
170;299;0;1
170;300;0;1
170;301;0;1
170;302;0;1
170;303;0;1
170;304;0;1
170;305;0;1
170;306;0;1
170;307;0;1
170;308;0;1
170;309;0;1
170;310;0;1
170;311;0;1
170;312;0;1
170;313;0;1
170;314;0;1
170;315;0;1
170;316;0;1
170;317;0;1
170;318;0;1
170;319;0;1
170;320;0;1
170;321;0;1
170;322;0;1
170;323;0;1
170;324;0;1
170;325;0;1
170;326;275;1
170;327;0;1
170;328;0;1
170;329;0;1
170;330;0;1
170;331;0;1
170;332;0;1
170;333;0;1
170;334;0;1
170;335;0;1
170;336;0;1
